,term,URI,aat_bow,cs_rm,cs_wm,cs_rm_wm
24,exotische,300018959,"['calcutta', 'brit', 'wetenschappelijk', 'associëren', 'artistiek', 'madras', 'mogolkunstenaars', 'locatie', 'oosten', 'east', 'company', 'begin', 'afstammeling', 'thanjavar', 'schilderachtig', 'eind', 'noorden', 'schilderij', 'afgeleide', 'schilderstijl', 'exotisch', 'delhi', 'stijl', 'eeuw', 'dier', 'vormen', 'werk', 'worden', 'indiaas', 'brits', 'centrum', 'ver', 'bloem', 'aquarelschilderen', 'reiken', 'oprecht', 'werken', 'thema', 'naam', 'cultuur', 'landschap', 'zuiden', 'patna', 'ontlenen', 'opdrachtgever', 'ontwikkelen', 'india', 'hangen', 'belangstelling', 'kastengroepen', 'europees', 'gebruikt', 'waarmee', 'vluchtig', 'techniek', 'tonen', 'vaak', 'festival', 'lucknow']",0.0,0.845801451166919,0.845801451166919
25,exotische,300113602,"['kunst', 'motief', 'kenmerken', 'notenhouten', 'artistiek', 'bestond', 'figuur', 'verschijnen', 'beïnvloeden', 'fineren', 'architectuur', 'japan', 'weelderig', 'verwijzen', 'fronton', 'engelsman', 'meubilair', 'schilddak', 'komst', 'exotisch', 'stijl', 'barok', 'element', 'zoals', 'belangrijk', 'frankrijk', 'ontwikkeling', 'restauratie', 'import', 'trend', 'lakwerk', 'architectonisch', 'charles', 'vorm', 'decoratief', 'india', 'william', 'sits', 'zuil', 'gebeeldhouwde', 'voorkeur', 'stuart', 'nederlanden', 'spiraalvormig', 'mary']",0.0,0.7508280575511994,0.7508280575511994
26,exotische,300263588,"['rood', 'motief', 'geïnspireerd', 'china', 'porselein', 'chinezen', 'fijn', 'plant', 'figuur', 'afgewerkte', 'menselijk', 'gouden', 'zwaar', 'draak', 'exotisch', 'dier', 'zoals', 'komen', 'versieren', 'gewoonlijk', 'mythisch', 'rococostijl', 'gestippelde', 'marokijnleer', 'bloem', 'doorsnijden', 'boekband', 'lijn', 'exporteren', 'chippendalebanden', 'vogel', 'omslag', 'vlak', 'voorzien', 'rand']",0.0,0.8101383199957872,0.8101383199957872
27,exotische,300056557,"['kunst', 'romanticisme', 'leggen', 'literatuur', 'emotioneel', 'benadering', 'toneel', 'beeldend', 'muziek', 'waarbij', 'exotisch', 'nadruk', 'dramatisch', 'gebruik']",0.0,0.7396282942989408,0.7396282942989408
28,exotische,300020085,"['kenmerken', 'contact', 'sfinx', 'geometrisch', 'vroeg', 'figuur', 'heel', 'oosten', 'nieuw', 'grieks', 'voort', 'wereld', 'gevolg', 'verwijzen', 'te', 'oudgrieks', 'korinthië', 'deel', 'exotisch', 'stijl', 'geschiedenis', 'dunnen', 'verdwijnen', 'komen', 'dier', 'zoals', 'waaronder', 'gevuld', 'circa', 'verspreiden', 'nabij', 'handelen', 'egyptisch', 'faveur', 'toenemen', 'cultuur', 'archaïsch', 'thema', 'stond', 'chr', 'vorm', 'oriëntaliserend', 'overlappen', 'ontwikkelen', 'etrurië', 'periode', 'invloed', 'kromlijnig', 'plaats', 'griffioen', 'monster', 'volgen', 'enorm', 'griekenland']",0.0,0.839908698219446,0.839908698219446
29,exotischere,,,,,
30,exotischer,,,,,
31,exotisch,300263554,"['wild', 'schilderkunst', 'eeuws', 'exotisch', 'meestal', 'dier', 'komen', 'gezelschapsdier', 'dierenschildering', 'belangrijk', 'ander', 'waarop', 'paard', 'schildering', 'genre', 'vee', 'dierenschilderingen', 'bloeien', 'groot', 'europees', 'stuk', 'hond', 'onderwerpen', 'diervoorstelling']",0.0,0.8573169547712592,0.8573169547712592
32,exotisch,300055783,"['exotisch', 'exoticisme', 'interesse', 'overnemen']",0.0,0.7465043628857677,0.7465043628857677
33,handicaps,300163812,"['persoon', 'buitengewoon', 'talent', 'mens', 'opvallen', 'handicap']",0.8201777184379654,0.7391471459530833,0.7964316530242307
34,handicaps,300122943,"['richten', 'werker', 'geestelijk', 'armoede', 'beroepsmatig', 'gevolg', 'fysiek', 'werkster', 'bijvoorbeeld', 'ontstaan', 'handicap', 'bezighouden', 'probleem', 'maatschappelijk', 'persoon', 'vrijwilliger', 'onaangepastheid', 'sociaal', 'gezins', 'dienstverlening']",0.8804069974977733,0.8404287935129197,0.8766574389733677
35,handicap,300375370,"['mens', 'mobiel', 'looprek', 'rollator', 'maken', 'handicap', 'wiel']",0.6755448950905434,0.5944560872657317,0.6234102646920542
