,term,URI,aat_bow,cs_rm,cs_wm,cs_rm_wm
19,immigrants,300005505,"['steep', 'brought', 'single', 'house', 'knowledge', 'french', 'technique', 'immigrant', 'normally', 'vernacular', 'porch', 'acadian', 'louisiana', 'span', 'framing', 'grenier', 'building', 'canadian', 'roof', 'roofline', 'creole', 'moved', 'front', 'wall', 'make', 'massing', 'simple', 'inward', 'gabled', 'cottage', 'side', 'integral', 'originally', 'long', 'form']",0.6701225333118475,0.6331664955736168,0.7159728841855922
20,immigrants,300027808,"['name', 'country', 'date', 'containing', 'entry', 'age', 'information', 'immigration', 'official', 'typically', 'record', 'point', 'occupation', 'taken', 'immigrant']",0.8145088153182424,0.6433464655518722,0.8253680782218563
21,immigrants,300018071,"['eighteenth', 'recognized', 'sign', 'member', 'included', 'retention', 'often', 'dunker', 'distinctive', 'schwenckfelders', 'pennsylvania', 'pattern', 'group', 'pennsylfawnish', 'william', 'later', 'several', 'decorative', 'immigrant', 'housewares', 'quaker', 'seventeenth', 'government', 'buggy', 'floral', 'church', 'furniture', 'hex', 'moravians', 'descendent', 'drive', 'religious', 'encouraged', 'german', 'refers', 'lutheran', 'rhine', 'mennonite', 'drawn', 'reformed', 'penn', 'according', 'area', 'strict', 'clothing', 'motif', 'simple', 'stenciled', 'descendant', 'horse', 'principle', 'colonial', 'traditional', 'dutch', 'style', 'deitsch', 'barn', 'painted', 'germany', 'geometric', 'cookery', 'including', 'craftsmanship', 'live', 'baptist', 'settler', 'tolerance', 'culture', 'large', 'century', 'flow', 'amish', 'characterized', 'wear']",0.8069619743678037,0.7136429276594886,0.8388967282329867
22,immigrants,300179506,"['house', 'facility', 'resident', 'provided', 'late', 'immigrant', 'individual', 'underprivileged', 'educational', 'england', 'especially', 'since', 'building', 'united', 'neighborhood', 'social', 'recreational', 'recent', 'settlement', 'family', 'variety', 'century', 'state', 'welfare']",0.8541472323150717,0.6818203158374091,0.8689725879807381
23,immigrants,300210746,"['appear', 'flat', 'fashion', 'northern', 'crown', 'extended', 'fabric', 'ireland', 'flatcap', 'term', 'short', 'woman', 'modern', 'version', 'usage', 'class', 'include', 'immigrant', 'hat', 'headgear', 'day', 'elsewhere', 'men', 'england', 'gone', 'reserved', 'obvious', 'found', 'present', 'antecedent', 'round', 'usually', 'slight', 'various', 'united', 'though', 'visor', 'context', 'became', 'appearing', 'historical', 'cap', 'styling', 'portraiture', 'wool', 'front', 'originally', 'variation', 'originate', 'soft', 'many', 'worn', 'cloth', 'thought', 'style', 'social', 'made', 'introduced', 'cabbie', 'windsor', 'golf', 'tweed', 'working', 'popular', 'low', 'variety', 'century', 'state', 'wedge', 'shaped', 'flatcaps', 'associated', 'europe', 'driving', 'shape']",0.7532653444620285,0.6690865370316635,0.790225633271994
24,immigrants,300192795,"['another', 'usual', 'use', 'settle', 'depart', 'people', 'elsewhere', 'live', 'native', 'come', 'emigrant', 'region', 'country', 'immigrant']",0.9517110409022808,0.6644166465405742,0.9503201380736
25,immigrants,300264473,"['ribbon', 'traditionally', 'sale', 'intended', 'ploughed', 'ireland', 'figure', 'rag', 'include', 'immigrant', 'continuity', 'originated', 'folk', 'object', 'design', 'plaited', 'sheaf', 'back', 'winter', 'stalk', 'present', 'spirit', 'human', 'taken', 'america', 'tradition', 'common', 'ensure', 'corn', 'cut', 'grain', 'last', 'north', 'field', 'enhancement', 'many', 'home', 'conical', 'loop', 'like', 'time', 'dolly', 'burnt', 'serve', 'made', 'craft', 'spring', 'woven', 'harvest', 'conjoined', 'one', 'cage', 'britain']",0.7746180797759813,0.6771762966789914,0.8130423780579541
26,immigrants,300025844,"['another', 'usual', 'use', 'settle', 'depart', 'people', 'elsewhere', 'live', 'native', 'emigrant', 'enter', 'region', 'country', 'immigrant']",0.9581428471599868,0.6764201831547424,0.9576721114697365
27,immigrants,300025844,"['another', 'usual', 'use', 'settle', 'depart', 'people', 'elsewhere', 'live', 'native', 'emigrant', 'enter', 'region', 'country', 'immigrant']",0.9581428471599868,0.6764201831547424,0.9576721114697365
28,immigrant,300443480,"['entered', 'worker', 'includes', 'resident', 'right', 'specifically', 'immigrant', 'used', 'government', 'permission', 'status', 'document', 'undocumented', 'appropriate', 'legal', 'visa', 'alien', 'people', 'longer', 'without', 'person', 'due', 'process', 'illegal', 'valid', 'acquired', 'state', 'country', 'posse', 'associated', 'inspection', 'describe']",0.882043259543843,0.6318706967283317,0.8859240505672896
29,immigrant,300443480,"['entered', 'worker', 'includes', 'resident', 'right', 'specifically', 'immigrant', 'used', 'government', 'permission', 'status', 'document', 'undocumented', 'appropriate', 'legal', 'visa', 'alien', 'people', 'longer', 'without', 'person', 'due', 'process', 'illegal', 'valid', 'acquired', 'state', 'country', 'posse', 'associated', 'inspection', 'describe']",0.882043259543843,0.6318706967283317,0.8859240505672896
30,immigrant,300443480,"['entered', 'worker', 'includes', 'resident', 'right', 'specifically', 'immigrant', 'used', 'government', 'permission', 'status', 'document', 'undocumented', 'appropriate', 'legal', 'visa', 'alien', 'people', 'longer', 'without', 'person', 'due', 'process', 'illegal', 'valid', 'acquired', 'state', 'country', 'posse', 'associated', 'inspection', 'describe']",0.882043259543843,0.6318706967283317,0.8859240505672896
31,immigrant,300025844,"['another', 'usual', 'use', 'settle', 'depart', 'people', 'elsewhere', 'live', 'native', 'emigrant', 'enter', 'region', 'country', 'immigrant']",0.9581428471599868,0.6764201831547424,0.9576721114697365
32,immigrant,300025844,"['another', 'usual', 'use', 'settle', 'depart', 'people', 'elsewhere', 'live', 'native', 'emigrant', 'enter', 'region', 'country', 'immigrant']",0.9581428471599868,0.6764201831547424,0.9576721114697365
33,barbarians,,,,,
34,barbarian,300018409,"['leading', 'cave', 'northern', 'patronage', 'also', 'influenced', 'nomadic', 'worked', 'south', 'emperor', 'longmen', 'population', 'begun', 'institution', 'emerging', 'dating', 'ruin', 'accustomed', 'language', 'made', 'xiaowendi', 'pottery', 'chinese', 'icon', 'nevertheless', 'million', 'state', 'barbarian', 'china', 'sculpture', 'private', 'yungang', 'use', 'le', 'thousand', 'touba', 'half', 'refers', 'revolted', 'reigned', 'neglected', 'collapse', 'western', 'moved', 'divided', 'rely', 'style', 'marked', 'tuoba', 'art', 'emphasizes', 'initially', 'built', 'year', 'official', 'later', 'feel', 'linear', 'pingcheng', 'civilized', 'eastern', 'dynastic', 'demonstrating', 'people', 'new', 'make', 'instigation', 'luoyang', 'luxury', 'symmetry', 'frontality', 'city', 'buddhist', 'began', 'buddhism', 'capital', 'wei', 'static', 'feature', 'period', 'distinction', 'old', 'craftsman', 'forbidden', 'frontiersman', 'burial', 'became', 'gandharan', 'magnificent', 'north', 'dynasty', 'run', 'painting', 'flourished', 'culture', 'adorn', 'temple', 'organize']",0.8024801642515121,0.7717835775764025,0.8368055176985723
35,barbarian,300106913,"['medieval', 'roman', 'cross', 'barbarian', 'often', 'teutonic', 'line', 'chevron', 'isolated', 'pattern', 'sculpture', 'stylized', 'empire', 'influenced', 'overran', 'architecture', 'declining', 'object', 'departure', 'design', 'favor', 'age', 'period', 'illumination', 'color', 'work', 'classical', 'garnet', 'refers', 'vandal', 'migrant', 'gold', 'metalsmiths', 'characterized', 'repetitive', 'instead', 'lombard', 'area', 'ornamental', 'manuscript', 'tribe', 'visigoth', 'produced', 'style', 'jewelry', 'evident', 'ostrogoth', 'frank', 'including', 'dot', 'dark', 'migration', 'inlay', 'culture', 'portable', 'enamel', 'art']",0.8013394889062009,0.738936551647172,0.8297374590576512
36,barbarian,300018585,"['namban', 'cross', 'screen', 'barbarian', 'often', 'japan', 'depicting', 'include', 'folding', 'jesuit', 'lacquer', 'theme', 'found', 'giovanni', 'work', 'flask', 'religious', 'southern', 'refers', 'priest', 'european', 'missionary', 'western', 'merchant', 'people', 'taught', 'rosary', 'artist', 'imported', 'motif', 'traditonal', 'produced', 'traditional', 'style', 'ware', 'painting', 'ship', 'including', 'connected', 'century', 'japanese', 'niccolo', 'art']",0.7770362043803175,0.7647849836583199,0.8146994330733428
37,barbarian,300018585,"['namban', 'cross', 'screen', 'barbarian', 'often', 'japan', 'depicting', 'include', 'folding', 'jesuit', 'lacquer', 'theme', 'found', 'giovanni', 'work', 'flask', 'religious', 'southern', 'refers', 'priest', 'european', 'missionary', 'western', 'merchant', 'people', 'taught', 'rosary', 'artist', 'imported', 'motif', 'traditonal', 'produced', 'traditional', 'style', 'ware', 'painting', 'ship', 'including', 'connected', 'century', 'japanese', 'niccolo', 'art']",0.7770362043803175,0.7647849836583199,0.8146994330733428
38,barbarian,300018585,"['namban', 'cross', 'screen', 'barbarian', 'often', 'japan', 'depicting', 'include', 'folding', 'jesuit', 'lacquer', 'theme', 'found', 'giovanni', 'work', 'flask', 'religious', 'southern', 'refers', 'priest', 'european', 'missionary', 'western', 'merchant', 'people', 'taught', 'rosary', 'artist', 'imported', 'motif', 'traditonal', 'produced', 'traditional', 'style', 'ware', 'painting', 'ship', 'including', 'connected', 'century', 'japanese', 'niccolo', 'art']",0.7770362043803175,0.7647849836583199,0.8146994330733428
39,moors,300298733,"['entered', 'adarga', 'heart', 'overlapping', 'created', 'short', 'bent', 'specifically', 'designed', 'came', 'ellipsis', 'used', 'hard', 'calvary', 'light', 'round', 'adargas', 'america', 'leather', 'generally', 'shield', 'north', 'mexico', 'riding', 'early', 'pair', 'knee', 'cortés', 'oval', 'moor', 'century', 'spain', 'originally', 'stirrup', 'form', 'shape']",0.8011815876892642,0.724343882043635,0.8231442681738269
40,moors,300008902,"['accumulated', 'semicarbonized', 'plant', 'moor', 'deposit', 'bog', 'remains', 'unconsolidated', 'peat']",0.6085876692424738,0.5683678177341727,0.6252849911626085
41,moors,300266843,"['name', 'granite', 'used', 'hence', 'often', 'surface', 'england', 'type', 'found', 'moorstone', 'moor', 'building', 'moorstones', 'gathered', 'stone']",0.8073794133397239,0.6753742328575097,0.8194939326601319
42,moors,300386937,"['monarch', 'subject', 'christian', 'iberian', 'islamic', 'muslim', 'retain', 'quarter', 'custom', 'reconquest', 'owing', 'tribute', 'allegiance', 'allowed', 'religion', 'paying', 'law', 'mudéjar', 'live', 'moor', 'culture', 'return', 'peninsula', 'century']",0.8627343802226449,0.668416216970684,0.8632545085804205
43,moors,300020944,"['tile', 'medieval', 'stalactite', 'roughly', 'vassal', 'horseshoe', 'term', 'includes', 'arch', 'textile', 'christian', 'later', 'decorative', 'architecture', 'bookbinding', 'iberian', 'executed', 'islamic', 'mud', 'period', 'furniture', 'muslim', 'ejar', 'applied', 'work', 'master', 'arabesque', 'craftsman', 'inscription', 'ivory', 'moslem', 'refers', 'control', 'arabic', 'though', 'architectural', 'wood', 'ceramic', 'brick', 'characterized', 'tradition', 'word', 'metal', 'gradually', 'spanish', 'motif', 'style', 'kufic', 'mudéjar', 'plaster', 'developed', 'mudéjare', 'moor', 'lost', 'working', 'inlay', 'azulejo', 'peninsula', 'portugal', 'spain', 'century', 'originally', 'derived', 'art', 'form']",0.8480908883174832,0.6811181549479357,0.8565384489606365
44,moors,300386887,"['heather', 'shrubby', 'landform', 'upland', 'vegetation', 'including', 'moor', 'dominated', 'area', 'landforms', 'low', 'heath', 'sandy']",0.7052005682575953,0.6434032646648814,0.7144388799612841
45,moors,300386886,"['flat', 'vegetation', 'shrub', 'often', 'drainage', 'region', 'poor', 'comprised', 'british', 'grass', 'populated', 'wet', 'moorland', 'isle', 'within', 'uncultivated', 'area', 'landforms', 'soil', 'dry', 'landform', 'system', 'land', 'distinct', 'regularly', 'moor', 'low', 'bog', 'peaty', 'associated']",0.757385486021992,0.6626416070897749,0.7666627343962915
46,moor,300250079,"['singluar', 'member', 'northern', 'plural', 'display', 'tetrix', 'forest', 'group', 'grouse', 'adjacent', 'found', 'blackgame', 'sedentary', 'black', 'eurasia', 'tetrao', 'specie', 'area', 'bird', 'noted', 'eurasian', 'open', 'spring', 'moor', 'large', 'bog']",0.823989897693621,0.7093819476791853,0.833203751665339
47,moor,300140253,"['pedestal', 'guéridons', 'denoting', 'often', 'table', 'guéridon', 'term', 'french', 'original', 'type', 'indian', 'decorative', 'xvi', 'small', 'movable', 'negress', 'period', 'candlestands', 'standard', 'derivation', 'became', 'top', 'exoticism', 'increased', 'circular', 'uncertain', 'louis', 'moor', 'blackamoors', 'taste', 'central', 'form']",0.8258417215704854,0.6671524005305537,0.837549408236495
48,moor,300011200,"['quarry', 'silver', 'cornwall', 'gray', 'end', 'england', 'falmouth', 'four', 'bodmin', 'light', 'important', 'usually', 'helston', 'cornish', 'area', 'granite', 'camborne', 'land', 'moor', 'one']",0.7786428554794462,0.7658201607767084,0.8056922067951283
49,moor,300120786,"['built', 'artificial', 'may', 'loading', 'pier', 'place', 'vessel', 'marine', 'bank', 'parallel', 'use', 'wharf', 'extension', 'landing', 'solid', 'shoreline', 'generally', 'passenger', 'receive', 'water', 'cargo', 'quay', 'warf', 'structure', 'similar', 'extend', 'alongside', 'moor', 'unloading', 'discharge', 'warfs']",0.727782528496122,0.5808295532343413,0.7339521212428648
50,moor,300400593,"['wavy', 'tabby', 'either', 'mohair', 'fabric', 'copper', 'roller', 'running', 'textile', 'technique', 'appearance', 'finishing', 'watered', 'calendering', 'usually', 'moiré', 'engraved', 'obtained', 'silk', 'moire', 'antique', 'moor', 'originally']",0.6860376550511187,0.6325111459397864,0.7112237624624718
51,moor,300375152,"['mauritanian', 'neighboring', 'republic', 'use', 'mixed', 'islamic', 'descent', 'mauritania', 'sahara', 'berber', 'part', 'arab', 'refer', 'western', 'people', 'product', 'within', 'boundary', 'mali', 'proper', 'style', 'inhabiting', 'maures', 'mauri', 'moor', 'culture', 'algeria', 'maure', 'morocco', 'living']",0.9737235346744446,0.7466926193374084,0.9684814718062191
