,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
6603,dwarf,dwarf,300310411.0,"['pygmy', 'classified', 'specie', 'rounder', 'social', 'hominid', 'lowland', 'limb', 'longer', 'older', 'differ', 'tree', 'chimpanzee', 'gracile', 'move', 'dynamic', 'narrower', 'dwarf', 'different', 'found', 'river', 'descending', 'extant', 'genus', 'group', 'common', 'one', 'le', 'head', 'face', 'classification', 'troglodyte', 'slender', 'behavior', 'bonobo', 'chimp', 'pan', 'paniscus', 'chest', 'member', 'congo', 'protruding', 'rainforest']",0.8093210288347069,0.7825242505442022,0.832379931092082
6601,dwarf,dwarf,300266100.0,"['precisely', 'including', 'specie', 'five', 'lemur', 'new', 'family', 'discovered', 'cheirogaleidae', 'madagascar', 'primate', 'dwarf', 'number', 'living', 'genus', 'crowned', 'holocene', 'date', 'smallest', 'containing', 'continue', 'mouse', 'cannot', 'fork', 'given']",0.7919572546394187,0.7690941384119324,0.8235662079410796
6595,dwarf,dwarfs,300263109.0,"['radiating', 'large', 'internal', 'force', 'due', 'orbit', 'asteroid', 'fusion', 'reaction', 'object', 'distinguished', 'dominate', 'nuclear', 'natural', 'brown', 'become', 'dwarf', 'round', 'neighborhood', 'bigger', 'stellar', 'thus', 'gravity', 'enough', 'remnant', 'energy', 'planet', 'around', 'star']",0.7889728583738949,0.7661155609795729,0.8069444637475959
6632,dwarf,dwarf,300386950.0,"['cleared', 'neither', 'orbit', 'differs', 'object', 'union', 'shape', 'orbital', 'defined', 'dwarf', 'massive', 'international', 'gravitation', 'astronomical', 'body', 'region', 'iau', 'enough', 'planet', 'moon', 'controlled', 'celestial', 'direct', 'mass', 'star', 'planetary']",0.7726668557852048,0.7585837120591651,0.7903534697351919
6600,dwarf,dwarf,300375533.0,"['seed', 'menstruation', 'cultivated', 'known', 'pea', 'specie', 'stone', 'way', 'treat', 'annual', 'bengal', 'variety', 'gram', 'plant', 'evidence', 'milk', 'bean', 'provoke', 'increase', 'jericho', 'eating', 'kidney', 'dwarf', 'sperm', 'widely', 'one', 'arietinum', 'garbanzo', 'chich', 'grown', 'garavance', 'date', 'used', 'historically', 'human', 'worldwide', 'neolithic', 'chick', 'cicer', 'chestnut', 'medicinally', 'first', 'nutritious', 'chickpea', 'bce', 'thought']",0.7717242190731035,0.7454219105208241,0.7986103128005196
6604,dwarf,dwarf,300041590.0,"['clock', 'united', 'popular', 'century', 'usually', 'brass', 'day', 'scaled', 'dwarf', 'early', 'grandmother', 'case', 'miniature', 'pendulum', 'state', 'foot', 'version', 'movement', 'tall', 'high']",0.7533111305816088,0.7465306053928088,0.7828076749624481
6594,dwarf,dwarfs,300343714.0,"['cultivated', 'evergreen', 'specie', 'north', 'cedar', 'lawsoniana', 'oregon', 'ginger', 'lawson', 'orford', 'tree', 'many', 'elsewhere', 'america', 'dwarf', 'ornamental', 'white', 'native', 'foot', 'growing', 'great', 'port', 'form', 'cupressus', 'diameter', 'height', 'hardy', 'pine', 'cypress', 'britain']",0.7475324999329808,0.7341825613655844,0.7646749152398249
6622,dwarf,dwarf,300386945.0,"['non', 'comet', 'asteroid', 'object', 'cosmic', 'may', 'dwarf', 'bound', 'one', 'dust', 'meteoroid', 'gravitationally', 'stellar', 'body', 'orbiting', 'planet', 'system', 'moon', 'include', 'assemblage', 'star', 'planetary']",0.742021672176068,0.7081408178405619,0.7473220510862977
4624,eskimo,eskimo,300017447.0,"['people', 'present', 'style', 'eskimo', 'tradition', 'culture', 'chugach', 'produced', 'descriptor', 'inuit', 'use', 'specific', 'arctic', 'european', 'name', 'refers', 'native', 'katladlit', 'contact', 'artwork', 'prior']",0.9571923516056994,0.6833378736067557,0.936803479263948
4600,eskimo,eskimos,300017437.0,"['people', 'north', 'specie', 'south', 'united', 'eskimo', 'canada', 'concept', 'culture', 'excluding', 'whenever', 'refer', 'indie', 'prefer', 'belong', 'west', 'considered', 'mongoloid', 'many', 'aleut', 'reserved', 'america', 'amerindian', 'indian', 'use', 'possible', 'specific', 'widely', 'name', 'broader', 'group', 'general', 'state', 'typically', 'nation', 'division', 'native', 'indigenous', 'used', 'human', 'term', 'american', 'narrowly', 'first', 'tribal', 'central']",0.936864933266652,0.8044719526030909,0.9435229869087528
4601,eskimo,eskimos,300389818.0,"['broadly', 'people', 'north', 'specie', 'south', 'united', 'eskimo', 'canada', 'excluding', 'culture', 'indie', 'belong', 'west', 'considered', 'mongoloid', 'aleut', 'america', 'amerindian', 'use', 'amerind', 'state', 'nation', 'division', 'native', 'indigenous', 'human', 'term', 'american', 'first', 'central']",0.9031182821574696,0.8497445049076894,0.9235632240860174
4632,eskimo,eskimo,300102550.0,"['labrador', 'people', 'eskimo', 'along', 'culture', 'part', 'newfoundland', 'bowhead', 'northern', 'coast', 'inuit', 'whale', 'refers', 'living', 'quebec', 'hunting', 'originally', 'labradormiut', 'product', 'focused']",0.8918961904478505,0.8610284798311171,0.906690181379167
4634,eskimo,eskimo,300102489.0,"['yupik', 'eskimo', 'diomede', 'style', 'culture', 'western', 'asian', 'strait', 'chukchi', 'related', 'siberian', 'refers', 'lawrence', 'group', 'saint', 'sea', 'asiatic', 'asia', 'culturally', 'island', 'bering', 'alaskan', 'yup']",0.8648664005683199,0.8388279765465941,0.8791063059807664
4602,eskimo,eskimos,300400856.0,"['sacramental', 'aleut', 'people', 'north', 'state', 'american', 'practice', 'united', 'religious', 'eskimo', 'belief', 'native', 'canada', 'excluding', 'indigenous', 'religion']",0.8413238786481327,0.7795810228713479,0.8569917710347621
4642,eskimo,eskimo,300411929.0,"['language', 'spoken', 'aleut', 'greenland', 'eastern', 'state', 'people', 'united', 'eskimo', 'alaska', 'siberia', 'eskaleut', 'canada', 'russia', 'family']",0.8204290605107815,0.8218021642977846,0.8412421572730205
4604,eskimo,eskimo,300017455.0,"['style', 'canadian', 'inuit', 'eskimo', 'native', 'arctic']",0.7904183365662183,0.7287728353287531,0.7859966718860705
4609,eskimo,eskimo,300016731.0,"['pre', 'columbian', 'eastern', 'style', 'eskimo', 'culture', 'belonging']",0.7879678256069975,0.6885702629452389,0.7936610774849258
4618,eskimo,eskimo,300016736.0,"['pre', 'columbian', 'eskimo', 'style', 'culture', 'western', 'belonging']",0.7782928126583922,0.6674806544187365,0.7812343383935809
6187,ethnic groups,ethnic group,300191997.0,"['minority', 'national', 'social', 'ethnic', 'prejudice', 'discrimination', 'sometimes', 'object', 'distinguished', 'religious', 'use', 'racial', 'linguistic', 'larger', 'within', 'group', 'order', 'background', 'cultural', 'subgroup', 'majority']",0.9827925316088524,0.8749621496627263,0.979420346194139
6558,ethnic groups,ethnic groups,300025929.0,"['minority', 'national', 'prejudice', 'ethnic', 'smaller', 'society', 'discrimination', 'sometimes', 'distinguished', 'object', 'religious', 'use', 'racial', 'linguistic', 'larger', 'within', 'group', 'background', 'cultural', 'majority']",0.9724786058661236,0.8788123684293925,0.9710567229490412
6459,ethnic groups,ethnic group,300197770.0,"['social', 'ethnic', 'function', 'society', 'culture', 'characteristic', 'use', 'larger', 'within', 'group', 'historic', 'order', 'ethnology', 'cultural', 'study', 'human', 'scientific', 'origin', 'history', 'comparative']",0.9474119000683356,0.8168434662400851,0.9417391294051928
6560,ethnic groups,ethnic groups,300054316.0,"['social', 'function', 'ethnic', 'society', 'culture', 'characteristic', 'ethnological', 'use', 'larger', 'within', 'group', 'historic', 'order', 'ethnology', 'cultural', 'study', 'human', 'scientific', 'origin', 'history', 'comparative']",0.945312215599409,0.8140673426742208,0.9392160268852432
6522,ethnic groups,ethnic group,300250435.0,"['significance', 'distinctiveness', 'perception', 'share', 'group', 'characteristic', 'ethnic', 'nationality', 'identity', 'ethnicity', 'religious', 'tradition', 'perceived', 'belief', 'physiological', 'cultural', 'linguistic']",0.9335355194741116,0.8781256599574779,0.9373273496172932
6565,ethnic groups,ethnic groups,300443479.0,"['non', 'people', 'regard', 'ethnic', 'skin', 'united', 'discrimination', 'perhaps', 'trope', 'primarily', 'affected', 'oceania', 'actual', 'ethnicity', 'america', 'based', 'black', 'anglo', 'broad', 'australia', 'widely', 'portion', 'refers', 'group', 'state', 'descendant', 'race', 'perceived', 'native', 'bipoc', 'meant', 'indigenous', 'skinned', 'used', 'without', 'term', 'inclusive', 'oppression', 'africa', 'dark', 'describe', 'saxon', 'color', 'racism', 'tone']",0.9043923891547364,0.8552730312680212,0.9134425989732023
6506,ethnic groups,ethnic group,300435431.0,"['ethnic', 'information', 'culture', 'tribe', 'continent', 'religious', 'work', 'civilization', 'linguistic', 'group', 'state', 'general', 'nation', 'country', 'region', 'cultural', 'band', 'city', 'indication', 'originated', 'category', 'note']",0.9034857857747968,0.8335671995850036,0.9019137412184044
6469,ethnic groups,ethnic group,300438784.0,"['cluster', 'people', 'social', 'ethnic', 'constituted', 'encounter', 'style', 'belief', 'dialect', 'culture', 'evolved', 'primarily', 'three', 'seejiq', 'language', 'township', 'protocol', 'county', 'live', 'nantou', 'life', 'tgdaya', 'seediq', 'center', 'truku', 'group', 'state', 'christianity', 'waya', 'hualien', 'modern', 'gaya', 'tada', 'officially', 'distinct', 'recognized', 'sediq', 'renai', 'lived', 'traditional', 'taiwan', 'utux']",0.901837130928812,0.8583768184497788,0.9111962884478768
6308,ethnic groups,ethnic group,300055303.0,"['tenancy', 'ownership', 'prejudice', 'denial', 'ethnic', 'social', 'age', 'discrimination', 'occupation', 'status', 'residential', 'sexual', 'based', 'housing', 'preference', 'group', 'race', 'economic', 'restriction', 'factor', 'sex']",0.8902983716394172,0.8199509896151201,0.8935479658453638
6561,ethnic groups,ethnic groups,300054447.0,"['psychology', 'group', 'anthropology', 'ethnic', 'ethnopsychology', 'psychological', 'cross', 'dealing', 'mind', 'branch', 'cultural', 'behavior']",0.8768747117246968,0.8234047604084705,0.8835570090533804
6910,ethnicity,ethnicity,300250435.0,"['significance', 'distinctiveness', 'perception', 'share', 'group', 'characteristic', 'ethnic', 'nationality', 'identity', 'ethnicity', 'religious', 'tradition', 'perceived', 'belief', 'physiological', 'cultural', 'linguistic']",0.9817891817098297,0.8781256599574779,0.9763688026030982
6885,ethnicity,ethnicity,300265422.0,"['belonging', 'material', 'people', 'social', 'value', 'generation', 'national', 'age', 'belief', 'society', 'experience', 'transmitted', 'language', 'heritage', 'ethnicity', 'may', 'philosophical', 'religion', 'custom', 'bound', 'one', 'group', 'art', 'race', 'cultural', 'good', 'behavior', 'grouping', 'system', 'creation', 'origin', 'history', 'knowledge', 'category', 'relationship', 'another', 'institution', 'together']",0.957123587593628,0.86200869524663,0.959621433168832
6907,ethnicity,ethnicity,300443481.0,"['fairness', 'resource', 'nationality', 'orientation', 'distribution', 'equity', 'gender', 'truly', 'diversity', 'language', 'perspective', 'class', 'sexual', 'ethnicity', 'process', 'may', 'relate', 'justice', 'religion', 'idea', 'institutional', 'disability', 'constituency', 'encompasses', 'race', 'procedure', 'impartiality', 'ensure', 'recognizes', 'dei', 'inclusive', 'difference', 'system', 'outcome', 'structure', 'rubric', 'include', 'political', 'inclusion', 'institution']",0.9413322144124652,0.8354779717994841,0.9440920143302309
6883,ethnicity,ethnicity,300417373.0,"['comprising', 'people', 'culture', 'differentiated', 'language', 'characteristic', 'individual', 'defined', 'based', 'ethnicity', 'racial', 'socially', 'one', 'group', 'applied', 'biracial', 'term', 'distinct', 'relating']",0.9396354151456372,0.8492881223928918,0.9391333930676444
6886,ethnicity,ethnicity,300400818.0,"['holiday', 'particular', 'ethnicity', 'culture', 'cultural', 'associated']",0.904315830218305,0.8403492494630691,0.9054958981539476
6899,ethnicity,ethnicity,300443479.0,"['non', 'people', 'regard', 'ethnic', 'skin', 'united', 'discrimination', 'perhaps', 'trope', 'primarily', 'affected', 'oceania', 'actual', 'ethnicity', 'america', 'based', 'black', 'anglo', 'broad', 'australia', 'widely', 'portion', 'refers', 'group', 'state', 'descendant', 'race', 'perceived', 'native', 'bipoc', 'meant', 'indigenous', 'skinned', 'used', 'without', 'term', 'inclusive', 'oppression', 'africa', 'dark', 'describe', 'saxon', 'color', 'racism', 'tone']",0.904150768842806,0.8552730312680212,0.9094136351358468
6884,ethnicity,ethnicity,300449148.0,"['either', 'official', 'style', 'culture', 'self', 'ethnicity', 'designation', 'citizen', 'black', 'caribbean', 'african', 'entry', 'one', 'descent', 'classification', 'used', 'british', 'resident', 'origin', 'various']",0.8862834923709348,0.8286452772170049,0.8908591606319307
6887,ethnicity,ethnicity,300016281.0,"['language', 'chokwe', 'people', 'comprise', 'related', 'tchokwe', 'chokwelunda', 'ethnicity', 'origin', 'style', 'angola', 'culture', 'different', 'lunda', 'two', 'subset']",0.8725557337191076,0.8201003343641756,0.8752316281730259
6889,ethnicity,ethnicity,300435249.0,"['including', 'people', 'style', 'culture', 'aboriginal', 'heritage', 'ethnicity', 'designation', 'black', 'african', 'saharan', 'group', 'general', 'descent', 'race', 'place', 'skinned', 'australian', 'africa', 'dark', 'sub', 'outside', 'member', 'origin']",0.8565891527165649,0.8608717358324873,0.8691186103330902
6893,ethnicity,ethnicity,300263154.0,"['kasai', 'lower', 'democratic', 'republic', 'need', 'today', 'ethnicity', 'style', 'congo', 'concept', 'culture', 'region', 'primarily', 'river']",0.8557077257960835,0.8173196963027216,0.8641219617527629
767,exotic,exotic,300263588.0,"['animal', 'chinese', 'also', 'style', 'dragon', 'crossed', 'chippendale', 'figure', 'covered', 'usually', 'plant', 'line', 'motif', 'area', 'binding', 'porcelain', 'bird', 'morocco', 'common', 'gold', 'red', 'elaborate', 'tooled', 'decorated', 'highly', 'human', 'flower', 'dotted', 'inspired', 'export', 'rococo', 'border', 'exotic', 'mythical', 'criss']",0.8624147745216189,0.8242305750532377,0.8721869480148792
772,exotic,exotic,300020085.0,"['animal', 'ancient', 'grew', 'including', 'style', 'characterized', 'new', 'subsequent', 'culture', 'corinth', 'stick', 'monster', 'etruria', 'figure', 'sphinx', 'existed', 'theme', 'shape', 'near', 'geometric', 'egyptian', 'connection', 'exotic', 'greatly', 'trade', 'throughout', 'early', 'followed', 'portion', 'refers', 'expanded', 'greece', 'place', 'influence', 'developed', 'curvilinear', 'favor', 'abandonment', 'spread', 'form', 'greek', 'period', 'eastern', 'around', 'overlapping', 'history', 'archaic', 'fleshy', 'griffin', 'bce', 'orientalizing']",0.8471573729447679,0.8759526576861802,0.8974102063942926
760,exotic,exotic,300265043.0,"['painting', 'foodstuff', 'pie', 'lavish', 'arrangement', 'typical', 'oyster', 'bancquet', 'serving', 'expensive', 'life', 'banquet', 'featuring', 'might', 'piece', 'bancket', 'luxury', 'lobster', 'decorated', 'item', 'include', 'fruit', 'type', 'exotic', 'still', 'crust', 'raised']",0.8251827773007987,0.7581675264674911,0.8254721772831775
764,exotic,exotic,300113602.0,"['japanese', 'significant', 'mary', 'taste', 'style', 'chintz', 'arrival', 'characterized', 'culture', 'france', 'figure', 'lacquer', 'development', 'decorative', 'trend', 'roof', 'sculptural', 'motif', 'restoration', 'baroque', 'indian', 'charles', 'english', 'column', 'spiral', 'william', 'art', 'holland', 'furniture', 'pediment', 'walnut', 'hipped', 'import', 'artistic', 'form', 'british', 'appearance', 'architecture', 'architectural', 'period', 'veneered', 'opulent', 'include', 'influenced', 'exotic', 'element']",0.8175769198592614,0.8239894367731565,0.8602575432203466
763,exotic,exotic,300018959.0,"['painting', 'company', 'animal', 'often', 'lucknow', 'north', 'spot', 'south', 'style', 'matter', 'culture', 'nineteenth', 'thanjavar', 'century', 'passing', 'consisted', 'patron', 'tended', 'artist', 'indian', 'early', 'india', 'european', 'center', 'genuine', 'rather', 'name', 'technique', 'group', 'scenic', 'calcuta', 'descendant', 'late', 'east', 'environment', 'subject', 'festival', 'delhi', 'madras', 'watercolor', 'associated', 'artistic', 'british', 'flower', 'curiosity', 'scientific', 'adapted', 'patna', 'eighteenth', 'caste', 'mughal', 'interest', 'derives', 'exotic', 'school', 'created']",0.8111642703602733,0.8809467882773899,0.8793227138100561
758,exotic,exotic,300417767.0,"['often', 'describing', 'travelog', 'see', 'differs', 'adventure', 'illustrated', 'food', 'sight', 'advising', 'genre', 'literature', 'typically', 'place', 'necessarily', 'writing', 'inhabitant', 'written', 'travel', 'lodging', 'interesting', 'travelogue', 'traveler', 'exotic', 'guidebook']",0.8044064415230131,0.8237223661957436,0.8491827768305407
759,exotic,exotic,300020935.0,"['voyage', 'including', 'king', 'national', 'lush', 'style', 'lavish', 'manuel', 'characterized', 'new', 'conscious', 'beginning', 'century', 'theme', 'islamic', 'gothic', 'merging', 'portuguese', 'nautical', 'refers', 'portugal', 'afer', 'art', 'late', 'symbolism', 'ornament', 'design', 'manueline', 'reference', 'foliate', 'developed', 'inventive', 'spanish', 'colony', 'lasting', 'architecture', 'flourished', 'rejection', 'mid', 'ruled', 'include', 'particularly', 'exotic', 'named']",0.7955879365132539,0.8278988489435164,0.8473732142574459
762,exotic,exotic,300106984.0,"['phase', 'refers', 'period', 'pattern', 'motif', 'theme', 'second', 'style', 'geometric', 'developed', 'curvilinear', 'earlier', 'exotic', 'replaced', 'orientalizing']",0.7903133231513678,0.7549732523480991,0.818718257794308
756,exotic,exotic,300263554.0,"['dog', 'animal', 'painting', 'wild', 'horse', 'prized', 'primary', 'livestock', 'subject', 'generally', 'developed', 'pet', 'exotic', 'genre', 'european', 'highly', 'century']",0.7873938341388136,0.8046617395717383,0.8152831396293749
757,exotic,exotic,300263144.0,"['involving', 'often', 'basically', 'set', 'main', 'character', 'story', 'location', 'action', 'comic', 'adventure', 'exotic', 'travel', 'adventurous']",0.7868571133546043,0.7990148923049555,0.8257001547861315
6870,first world,first world,300449024.0,"['advanced', 'considered', 'current', 'accurate', 'technologically', 'nation', 'country', 'economically', 'generally', 'developed', 'describes', 'consider', 'first', 'world']",0.9874497956585948,0.8556564751546868,0.981588295155588
6872,first world,first world,300438588.0,"['painting', 'field', 'german', 'north', 'expressionist', 'sculpture', 'concept', 'culture', 'part', 'development', 'considered', 'consisted', 'related', 'cinema', 'may', 'number', 'artist', 'european', 'larger', 'berlin', 'world', 'group', 'applied', 'der', 'term', 'creative', 'architecture', 'blaue', 'movement', 'germany', 'reiter', 'reached', 'dance', 'separate', 'first', 'expressionism', 'central', 'war', 'peak']",0.9094129611203216,0.8268738216276063,0.9215612205962648
6878,first world,first world,300235117.0,"['possession', 'different', 'mandate', 'territory', 'world', 'nation', 'control', 'mandated', 'asia', 'power', 'placed', 'colony', 'africa', 'league', 'first', 'victor', 'defeated', 'war', 'various']",0.8390411813342848,0.8575063780188429,0.8664752578576909
6868,first world,first world,300203949.0,"['support', 'often', 'set', 'designed', 'originating', 'accurate', 'barrel', 'united', 'characterized', 'stock', 'long', 'extra', 'popular', 'weight', 'century', 'trigger', 'sight', 'particular', 'specially', 'octagonal', 'muzzle', 'early', 'double', 'artificial', 'state', 'quality', 'palm', 'shooting', 'thick', 'used', 'target', 'rest', 'schuetzen', 'war', 'germany', 'heavy', 'rifle', 'first', 'match', 'world', 'high']",0.8328612313611087,0.7595678208163603,0.8449968090750118
6874,first world,first world,300448847.0,"['combination', 'german', 'style', 'colonial', 'century', 'characteristic', 'end', 'refers', 'french', 'featuring', 'late', 'native', 'production', 'colony', 'reich', 'artistic', 'war', 'particularly', 'first', 'world', 'era']",0.7965312124292059,0.7978894836534801,0.8216315758604483
6876,first world,first world,300127280.0,"['usually', 'colored', 'world', 'war', 'airbrushing', 'portrait', 'pastel', 'enlargement', 'type', 'photographic', 'crayon', 'finished', 'first', 'liberal', 'year', 'popular', 'oval', 'term']",0.7646267692305377,0.7572398288092506,0.7841990616219033
6873,first world,first world,300206687.0,"['paper', 'shortly', 'war', 'germany', 'austria', 'money', 'first', 'especially', 'notgelden', 'half', 'notgeld', 'world', 'emergency', 'issued', 'century']",0.7401862538236591,0.8093131131149943,0.7751555189958125
6869,first world,first world,300204022.0,"['war', 'dropped', 'aerial', 'designed', 'bomb', 'developed', 'first', 'aircraft', 'seriously', 'world']",0.7105480314796269,0.7222961303015897,0.7285431551164767
6877,first world,first world,300258884.0,"['field', 'also', 'fitting', 'web', 'attached', 'carry', 'fabric', 'webbed', 'may', 'belt', 'use', 'civilian', 'later', 'cotton', 'worn', 'woven', 'sash', 'military', 'war', 'adapted', 'metal', 'waist', 'around', 'heavy', 'equipment', 'tunic', 'sword', 'introduced', 'first', 'sling', 'world', 'light']",0.6983812749125459,0.644847512929183,0.7091592503320733
6875,first world,first world,300233909.0,"['war', 'designed', 'tactical', 'second', 'fighter', 'plane', 'pursuit', 'speed', 'first', 'battle', 'maneuverability', 'air', 'aircraft', 'world', 'era']",0.6878652892245943,0.7161542670290766,0.7091412808801975
6827,footmen,footmen,300036879.0,"['infantry', 'archer', 'shield', 'soldier', 'instead', 'sometimes', 'two', 'century', 'strap', 'passing', 'borne', 'forearm', 'horseman', 'inside', 'placement', 'buckler', 'may', 'use', 'fitted', 'hand', 'targe', 'concave', 'one', 'grasping', 'common', 'body', 'tournament', 'target', 'footman', 'slot', 'targes', 'heavy', 'targemen', 'weapon', 'light']",0.7034070527245024,0.7102170495907139,0.7844505643758911
4664,gay,gay,300055188.0,"['gay', 'desire', 'romantic', 'homosexual', 'homosexuality', 'one', 'general', 'sexual', 'member', 'sexuality', 'love', 'characterized', 'sex', 'toward', 'queer']",0.9601222376506476,0.8206095011682105,0.9300627239555104
4663,gay,gay,300400507.0,"['gay', 'homosexual', 'homosexuality', 'state', 'male', 'attraction', 'sexual', 'relation', 'sexuality', 'condition', 'men', 'behavior']",0.916343756564272,0.8826446968362914,0.9263967037105456
4655,gay,gay,300400510.0,"['lesbian', 'gay', 'bisexual', 'transsexual', 'transvestite', 'general', 'glbt', 'attraction', 'lgbtq', 'lgbt', 'transgender', 'lgb', 'behavior', 'term']",0.8996021841348938,0.8204288485580576,0.8837027342658635
4665,gay,gay,300055475.0,"['matrimony', 'social', 'marriage', 'wife', 'spousehood', 'union', 'gay', 'wedlock', 'husband', 'woman', 'use', 'ceremony', 'instituting', 'legal', 'act', 'man', 'wedding', 'couple', 'construct', 'bond']",0.7892162345012059,0.7481898854596725,0.7981793930036275
4658,gay,gay,300391091.0,"['gay', 'alcoholometers', 'degree', 'french', 'determination', 'invented', 'alcoholometer', 'content', 'physicist', 'alcoholic', 'device', 'chemist', 'expressed', 'hydrometer', 'lussac', 'louis']",0.7259025344534397,0.6934928795780696,0.7476580438259343
841,gypsy,gypsy,300404070.0,"['major', 'traditionally', 'people', 'ethnic', 'principally', 'europe', 'well', 'generally', 'every', 'culture', 'time', 'western', 'half', 'beginning', 'closely', 'language', 'northern', 'romani', 'century', 'southeastern', 'gipsy', 'related', 'second', 'continent', 'live', 'persia', 'india', 'european', 'left', 'repeated', 'gypsy', 'indo', 'group', 'rom', 'speak', 'country', 'modern', 'spread', 'form', 'worldwide', 'agreed', 'itinerant', 'originated', 'inhabited', 'migration']",0.9836609103652992,0.7851251047878903,0.9827691821870772
831,gypsy,gypsies,300111210.0,"['also', 'style', 'europe', 'culture', 'refer', 'roumanian', 'west', 'southeastern', 'black', 'area', 'occasionally', 'romanian', 'gypsy', 'refers', 'general', 'sea', 'nation', 'romania', 'romany', 'used', 'modern', 'occupied', 'rumanian']",0.8912002361847656,0.7148545722960583,0.8893019400421255
830,gypsy,gypsies,300126370.0,"['animal', 'motorized', 'equipped', 'counterpart', 'vehicle', 'covered', 'century', 'caravan', 'salesperson', 'individual', 'drawn', 'use', 'gypsy', 'living', 'group', 'quarter', 'small', 'tinker', 'home', 'used', 'nonmotorized', 'motor', 'itinerant', 'particularly', 'traveling']",0.8267560593029429,0.7127164327567863,0.8314977135841494
838,gypsy,gypsy,300042168.0,"['bridge', 'kymbalons', 'dulcimer', 'crossing', 'resting', 'string', 'player', 'nightclub', 'cymbaloms', 'cymbalons', 'suspended', 'kimbaloms', 'played', 'shallow', 'two', 'popular', 'strap', 'box', 'course', 'cimbalom', 'leg', 'four', 'gypsy', 'zimbalons', 'cimbaloms', 'neck', 'consisting', 'cimbalons', 'trapezoidal', 'band', 'metal', 'cembalons', 'hungarian', 'folk']",0.6895832426182217,0.5085046834089443,0.6876428562116591
842,gypsy,gypsy,300195349.0,"['gypsy', 'kittles', 'large', 'metal', 'vessel', 'bail', 'handle', 'lid', 'small', 'cooking', 'foot', 'sometimes', 'used', 'wide', 'kettle', 'boiling']",0.6332559836276894,0.4997415305795869,0.6349371596164679
839,gypsy,gypsy,300199725.0,"['set', 'coal', 'tight', 'fitting', 'open', 'bake', 'dutch', 'three', 'kettle', 'usually', 'cookware', 'pot', 'cast', 'may', 'leg', 'dinner', 'gypsy', 'fire', 'oven', 'iron', 'placed', 'lid', 'stew', 'baking']",0.5632229379319909,0.4118829907187468,0.5627614011754569
829,gypsy,gypsies,300404069.0,"['vardos', 'gypsy', 'animal', 'van', 'caravan', 'irish', 'type', 'drawn', 'wagon', 'traveller', 'used', 'wardos']",0.5419529463248284,0.535948055000158,0.5476957575188687
6765,handicap,handicaps,300122943.0,"['social', 'arise', 'mental', 'family', 'worker', 'specialized', 'nature', 'community', 'handicap', 'physical', 'problem', 'service', 'engaged', 'professional', 'voluntary', 'poverty', 'concerned', 'maladjustment', 'welfare', 'person']",0.8935503149275046,0.8234945461242668,0.8974173966509578
6768,handicap,handicap,300006777.0,"['lack', 'handicapped', 'disadvantaged', 'training', 'due', 'education', 'place', 'sheltered', 'experience', 'physical', 'job', 'whether', 'vocational', 'rehabilitation', 'handicap', 'providing', 'workshop']",0.8788762569863524,0.8016107922414889,0.8795327174372931
6766,handicap,handicap,300232777.0,"['sailboat', 'difference', 'boat', 'enable', 'class', 'necessity', 'race', 'sufficiently', 'allowance', 'sufficient', 'classboats', 'handicap', 'classboat', 'alike', 'restriction', 'without']",0.8557717178308825,0.8045300940265726,0.8638276657113062
6767,handicap,handicap,300232779.0,"['sailboat', 'development', 'rule', 'rig', 'boat', 'restricted', 'class', 'allows', 'variation', 'racing', 'race', 'hull', 'measurement', 'handicap', 'built', 'still', 'without']",0.7403254730603743,0.6936005476293581,0.74822117352748
4648,hermaphrodite,hermaphrodites,300386060.0,"['people', 'hermaphrodite', 'context', 'female', 'intersexual', 'prefer', 'use', 'born', 'organism', 'intersex', 'intersexuals', 'associated', 'used', 'historically', 'term', 'gamete', 'male', 'reserve', 'organ', 'sex', 'produce', 'person']",0.9756643036085008,0.7522945271531506,0.9725414226412514
4649,hermaphrodite,hermaphrodite,300389935.0,"['hermaphroditic', 'hermaphrodite', 'characteristic', 'male', 'female', 'nature', 'combining', 'belonging']",0.8358018514210693,0.5951128181054103,0.8298778757440393
4647,hermaphrodite,hermaphrodites,300233041.0,"['although', 'aft', 'brigantine', 'vessel', 'mainmast', 'topsail', 'brig', 'hermaphrodite', 'watercraft', 'carried', 'rigged', 'square', 'foremast', 'schooner', 'primarily', 'masted', 'two', 'fore']",0.5200728456153189,0.2479680559806029,0.5201943618877656
736,homo,homo,300024979.0,"['animal', 'human', 'being', 'homo', 'specie', 'people', 'spirit', 'member', 'agent', 'extinct', 'entity', 'close', 'relative', 'sapiens', 'distinguished', 'person']",0.6372771872888758,0.7948027870562946,0.7998637141736382
