,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
6558,ethnic groups,300025929.0,"['minority', 'national', 'prejudice', 'ethnic', 'smaller', 'society', 'discrimination', 'sometimes', 'distinguished', 'object', 'religious', 'use', 'racial', 'linguistic', 'larger', 'within', 'group', 'background', 'cultural', 'majority']",0.9724786058661236,0.8788123684293925,0.9710567229490412
6556,ethnic groups,300191997.0,"['minority', 'national', 'social', 'ethnic', 'prejudice', 'discrimination', 'sometimes', 'object', 'distinguished', 'religious', 'use', 'racial', 'linguistic', 'larger', 'within', 'group', 'order', 'background', 'cultural', 'subgroup', 'majority']",0.9827925316088524,0.8749621496627263,0.979420346194139
6565,ethnic groups,300443479.0,"['non', 'people', 'regard', 'ethnic', 'skin', 'united', 'discrimination', 'perhaps', 'trope', 'primarily', 'affected', 'oceania', 'actual', 'ethnicity', 'america', 'based', 'black', 'anglo', 'broad', 'australia', 'widely', 'portion', 'refers', 'group', 'state', 'descendant', 'race', 'perceived', 'native', 'bipoc', 'meant', 'indigenous', 'skinned', 'used', 'without', 'term', 'inclusive', 'oppression', 'africa', 'dark', 'describe', 'saxon', 'color', 'racism', 'tone']",0.9043923891547364,0.8552730312680212,0.9134425989732023
6570,ethnic groups,300262655.0,"['group', 'ethnic', 'basotho', 'style', 'sotho', 'basutoland', 'particularly', 'culture', 'lesoto', 'lesothan', 'lesotho']",0.8193639022523691,0.8241207389356451,0.8266889791983048
6561,ethnic groups,300054447.0,"['psychology', 'group', 'anthropology', 'ethnic', 'ethnopsychology', 'psychological', 'cross', 'dealing', 'mind', 'branch', 'cultural', 'behavior']",0.8768747117246968,0.8234047604084705,0.8835570090533804
6567,ethnic groups,300197770.0,"['social', 'ethnic', 'function', 'society', 'culture', 'characteristic', 'use', 'larger', 'within', 'group', 'historic', 'order', 'ethnology', 'cultural', 'study', 'human', 'scientific', 'origin', 'history', 'comparative']",0.9474119000683356,0.8168434662400851,0.9417391294051928
6560,ethnic groups,300054316.0,"['social', 'function', 'ethnic', 'society', 'culture', 'characteristic', 'ethnological', 'use', 'larger', 'within', 'group', 'historic', 'order', 'ethnology', 'cultural', 'study', 'human', 'scientific', 'origin', 'history', 'comparative']",0.945312215599409,0.8140673426742208,0.9392160268852432
6569,ethnic groups,300193868.0,"['eurasian', 'ethnic', 'steppe', 'minor', 'style', 'europe', 'culture', 'language', 'turk', 'southeastern', 'turkish', 'comprise', 'aegean', 'black', 'life', 'vast', 'refers', 'group', 'sea', 'nation', 'turkey', 'asia', 'spoke', 'historically', 'mediterranean', 'turkic', 'nomadic', 'coastline', 'lived', 'various']",0.7866542783811833,0.8023873056029545,0.8002949634702106
6568,ethnic groups,300404360.0,"['known', 'people', 'ethnic', 'europe', 'pastoralist', 'culture', 'whether', 'hunnish', 'century', 'hunnic', 'southeastern', 'empire', 'confederation', 'ethnicity', 'built', 'reaching', 'river', 'enormous', 'group', 'warlike', 'volga', 'hun', 'asiatic', 'year', 'single', 'beyond', 'appearing', 'mid', 'nomadic', 'invaded', 'middle', 'diverse', 'hunnian', 'central']",0.8014669532916284,0.7955307285217255,0.8124933967757805
6559,ethnic groups,300260665.0,"['malagasy', 'malegass', 'madagascan', 'mallegass', 'inhabiting', 'group', 'ethnic', 'island', 'style', 'madagascar', 'culture', 'madagasikara', 'madagaskar', 'african', 'madagascarian', 'malagash']",0.7749381987314018,0.7945783053895199,0.7827634091125366
6879,ethnicities,,,,,
6910,ethnicity,300250435.0,"['significance', 'distinctiveness', 'perception', 'share', 'group', 'characteristic', 'ethnic', 'nationality', 'identity', 'ethnicity', 'religious', 'tradition', 'perceived', 'belief', 'physiological', 'cultural', 'linguistic']",0.9817891817098297,0.8781256599574779,0.9763688026030982
6885,ethnicity,300265422.0,"['belonging', 'material', 'people', 'social', 'value', 'generation', 'national', 'age', 'belief', 'society', 'experience', 'transmitted', 'language', 'heritage', 'ethnicity', 'may', 'philosophical', 'religion', 'custom', 'bound', 'one', 'group', 'art', 'race', 'cultural', 'good', 'behavior', 'grouping', 'system', 'creation', 'origin', 'history', 'knowledge', 'category', 'relationship', 'another', 'institution', 'together']",0.957123587593628,0.86200869524663,0.959621433168832
6889,ethnicity,300435249.0,"['including', 'people', 'style', 'culture', 'aboriginal', 'heritage', 'ethnicity', 'designation', 'black', 'african', 'saharan', 'group', 'general', 'descent', 'race', 'place', 'skinned', 'australian', 'africa', 'dark', 'sub', 'outside', 'member', 'origin']",0.8565891527165649,0.8608717358324873,0.8691186103330902
6899,ethnicity,300443479.0,"['non', 'people', 'regard', 'ethnic', 'skin', 'united', 'discrimination', 'perhaps', 'trope', 'primarily', 'affected', 'oceania', 'actual', 'ethnicity', 'america', 'based', 'black', 'anglo', 'broad', 'australia', 'widely', 'portion', 'refers', 'group', 'state', 'descendant', 'race', 'perceived', 'native', 'bipoc', 'meant', 'indigenous', 'skinned', 'used', 'without', 'term', 'inclusive', 'oppression', 'africa', 'dark', 'describe', 'saxon', 'color', 'racism', 'tone']",0.904150768842806,0.8552730312680212,0.9094136351358468
6883,ethnicity,300417373.0,"['comprising', 'people', 'culture', 'differentiated', 'language', 'characteristic', 'individual', 'defined', 'based', 'ethnicity', 'racial', 'socially', 'one', 'group', 'applied', 'biracial', 'term', 'distinct', 'relating']",0.9396354151456372,0.8492881223928918,0.9391333930676444
6886,ethnicity,300400818.0,"['holiday', 'particular', 'ethnicity', 'culture', 'cultural', 'associated']",0.904315830218305,0.8403492494630691,0.9054958981539476
6907,ethnicity,300443481.0,"['fairness', 'resource', 'nationality', 'orientation', 'distribution', 'equity', 'gender', 'truly', 'diversity', 'language', 'perspective', 'class', 'sexual', 'ethnicity', 'process', 'may', 'relate', 'justice', 'religion', 'idea', 'institutional', 'disability', 'constituency', 'encompasses', 'race', 'procedure', 'impartiality', 'ensure', 'recognizes', 'dei', 'inclusive', 'difference', 'system', 'outcome', 'structure', 'rubric', 'include', 'political', 'inclusion', 'institution']",0.9413322144124652,0.8354779717994841,0.9440920143302309
6884,ethnicity,300449148.0,"['either', 'official', 'style', 'culture', 'self', 'ethnicity', 'designation', 'citizen', 'black', 'caribbean', 'african', 'entry', 'one', 'descent', 'classification', 'used', 'british', 'resident', 'origin', 'various']",0.8862834923709348,0.8286452772170049,0.8908591606319307
6887,ethnicity,300016281.0,"['language', 'chokwe', 'people', 'comprise', 'related', 'tchokwe', 'chokwelunda', 'ethnicity', 'origin', 'style', 'angola', 'culture', 'different', 'lunda', 'two', 'subset']",0.8725557337191076,0.8201003343641756,0.8752316281730259
6893,ethnicity,300263154.0,"['kasai', 'lower', 'democratic', 'republic', 'need', 'today', 'ethnicity', 'style', 'congo', 'concept', 'culture', 'region', 'primarily', 'river']",0.8557077257960835,0.8173196963027216,0.8641219617527629
763,exotic,300018959.0,"['painting', 'company', 'animal', 'often', 'lucknow', 'north', 'spot', 'south', 'style', 'matter', 'culture', 'nineteenth', 'thanjavar', 'century', 'passing', 'consisted', 'patron', 'tended', 'artist', 'indian', 'early', 'india', 'european', 'center', 'genuine', 'rather', 'name', 'technique', 'group', 'scenic', 'calcuta', 'descendant', 'late', 'east', 'environment', 'subject', 'festival', 'delhi', 'madras', 'watercolor', 'associated', 'artistic', 'british', 'flower', 'curiosity', 'scientific', 'adapted', 'patna', 'eighteenth', 'caste', 'mughal', 'interest', 'derives', 'exotic', 'school', 'created']",0.8111642703602733,0.8809467882773899,0.8793227138100561
772,exotic,300020085.0,"['animal', 'ancient', 'grew', 'including', 'style', 'characterized', 'new', 'subsequent', 'culture', 'corinth', 'stick', 'monster', 'etruria', 'figure', 'sphinx', 'existed', 'theme', 'shape', 'near', 'geometric', 'egyptian', 'connection', 'exotic', 'greatly', 'trade', 'throughout', 'early', 'followed', 'portion', 'refers', 'expanded', 'greece', 'place', 'influence', 'developed', 'curvilinear', 'favor', 'abandonment', 'spread', 'form', 'greek', 'period', 'eastern', 'around', 'overlapping', 'history', 'archaic', 'fleshy', 'griffin', 'bce', 'orientalizing']",0.8471573729447679,0.8759526576861802,0.8974102063942926
759,exotic,300020935.0,"['voyage', 'including', 'king', 'national', 'lush', 'style', 'lavish', 'manuel', 'characterized', 'new', 'conscious', 'beginning', 'century', 'theme', 'islamic', 'gothic', 'merging', 'portuguese', 'nautical', 'refers', 'portugal', 'afer', 'art', 'late', 'symbolism', 'ornament', 'design', 'manueline', 'reference', 'foliate', 'developed', 'inventive', 'spanish', 'colony', 'lasting', 'architecture', 'flourished', 'rejection', 'mid', 'ruled', 'include', 'particularly', 'exotic', 'named']",0.7955879365132539,0.8278988489435164,0.8473732142574459
767,exotic,300263588.0,"['animal', 'chinese', 'also', 'style', 'dragon', 'crossed', 'chippendale', 'figure', 'covered', 'usually', 'plant', 'line', 'motif', 'area', 'binding', 'porcelain', 'bird', 'morocco', 'common', 'gold', 'red', 'elaborate', 'tooled', 'decorated', 'highly', 'human', 'flower', 'dotted', 'inspired', 'export', 'rococo', 'border', 'exotic', 'mythical', 'criss']",0.8624147745216189,0.8242305750532377,0.8721869480148792
764,exotic,300113602.0,"['japanese', 'significant', 'mary', 'taste', 'style', 'chintz', 'arrival', 'characterized', 'culture', 'france', 'figure', 'lacquer', 'development', 'decorative', 'trend', 'roof', 'sculptural', 'motif', 'restoration', 'baroque', 'indian', 'charles', 'english', 'column', 'spiral', 'william', 'art', 'holland', 'furniture', 'pediment', 'walnut', 'hipped', 'import', 'artistic', 'form', 'british', 'appearance', 'architecture', 'architectural', 'period', 'veneered', 'opulent', 'include', 'influenced', 'exotic', 'element']",0.8175769198592614,0.8239894367731565,0.8602575432203466
758,exotic,300417767.0,"['often', 'describing', 'travelog', 'see', 'differs', 'adventure', 'illustrated', 'food', 'sight', 'advising', 'genre', 'literature', 'typically', 'place', 'necessarily', 'writing', 'inhabitant', 'written', 'travel', 'lodging', 'interesting', 'travelogue', 'traveler', 'exotic', 'guidebook']",0.8044064415230131,0.8237223661957436,0.8491827768305407
756,exotic,300263554.0,"['dog', 'animal', 'painting', 'wild', 'horse', 'prized', 'primary', 'livestock', 'subject', 'generally', 'developed', 'pet', 'exotic', 'genre', 'european', 'highly', 'century']",0.7873938341388136,0.8046617395717383,0.8152831396293749
757,exotic,300263144.0,"['involving', 'often', 'basically', 'set', 'main', 'character', 'story', 'location', 'action', 'comic', 'adventure', 'exotic', 'travel', 'adventurous']",0.7868571133546043,0.7990148923049555,0.8257001547861315
770,exotic,300056557.0,"['approach', 'refers', 'theater', 'romantic', 'literature', 'visual', 'emphasizes', 'art', 'expression', 'music', 'exotic', 'dramatic', 'emotional', 'romanticism', 'form']",0.7370702345122733,0.7989994984184065,0.8037831894758052
771,exotic,300055783.0,"['interest', 'exoticism', 'adoption', 'exotic']",0.7327406354013757,0.7903820454292348,0.7793981353902291
754,exotics,,,,,
6878,first world,300235117.0,"['possession', 'different', 'mandate', 'territory', 'world', 'nation', 'control', 'mandated', 'asia', 'power', 'placed', 'colony', 'africa', 'league', 'first', 'victor', 'defeated', 'war', 'various']",0.8390411813342848,0.8575063780188429,0.8664752578576909
6870,first world,300449024.0,"['advanced', 'considered', 'current', 'accurate', 'technologically', 'nation', 'country', 'economically', 'generally', 'developed', 'describes', 'consider', 'first', 'world']",0.9874497956585948,0.8556564751546868,0.981588295155588
6872,first world,300438588.0,"['painting', 'field', 'german', 'north', 'expressionist', 'sculpture', 'concept', 'culture', 'part', 'development', 'considered', 'consisted', 'related', 'cinema', 'may', 'number', 'artist', 'european', 'larger', 'berlin', 'world', 'group', 'applied', 'der', 'term', 'creative', 'architecture', 'blaue', 'movement', 'germany', 'reiter', 'reached', 'dance', 'separate', 'first', 'expressionism', 'central', 'war', 'peak']",0.9094129611203216,0.8268738216276063,0.9215612205962648
6873,first world,300206687.0,"['paper', 'shortly', 'war', 'germany', 'austria', 'money', 'first', 'especially', 'notgelden', 'half', 'notgeld', 'world', 'emergency', 'issued', 'century']",0.7401862538236591,0.8093131131149943,0.7751555189958125
6874,first world,300448847.0,"['combination', 'german', 'style', 'colonial', 'century', 'characteristic', 'end', 'refers', 'french', 'featuring', 'late', 'native', 'production', 'colony', 'reich', 'artistic', 'war', 'particularly', 'first', 'world', 'era']",0.7965312124292059,0.7978894836534801,0.8216315758604483
6868,first world,300203949.0,"['support', 'often', 'set', 'designed', 'originating', 'accurate', 'barrel', 'united', 'characterized', 'stock', 'long', 'extra', 'popular', 'weight', 'century', 'trigger', 'sight', 'particular', 'specially', 'octagonal', 'muzzle', 'early', 'double', 'artificial', 'state', 'quality', 'palm', 'shooting', 'thick', 'used', 'target', 'rest', 'schuetzen', 'war', 'germany', 'heavy', 'rifle', 'first', 'match', 'world', 'high']",0.8328612313611087,0.7595678208163603,0.8449968090750118
6876,first world,300127280.0,"['usually', 'colored', 'world', 'war', 'airbrushing', 'portrait', 'pastel', 'enlargement', 'type', 'photographic', 'crayon', 'finished', 'first', 'liberal', 'year', 'popular', 'oval', 'term']",0.7646267692305377,0.7572398288092506,0.7841990616219033
6869,first world,300204022.0,"['war', 'dropped', 'aerial', 'designed', 'bomb', 'developed', 'first', 'aircraft', 'seriously', 'world']",0.7105480314796269,0.7222961303015897,0.7285431551164767
6875,first world,300233909.0,"['war', 'designed', 'tactical', 'second', 'fighter', 'plane', 'pursuit', 'speed', 'first', 'battle', 'maneuverability', 'air', 'aircraft', 'world', 'era']",0.6878652892245943,0.7161542670290766,0.7091412808801975
6877,first world,300258884.0,"['field', 'also', 'fitting', 'web', 'attached', 'carry', 'fabric', 'webbed', 'may', 'belt', 'use', 'civilian', 'later', 'cotton', 'worn', 'woven', 'sash', 'military', 'war', 'adapted', 'metal', 'waist', 'around', 'heavy', 'equipment', 'tunic', 'sword', 'introduced', 'first', 'sling', 'world', 'light']",0.6983812749125459,0.644847512929183,0.7091592503320733
6826,footman,,,,,
6827,footmen,300036879.0,"['infantry', 'archer', 'shield', 'soldier', 'instead', 'sometimes', 'two', 'century', 'strap', 'passing', 'borne', 'forearm', 'horseman', 'inside', 'placement', 'buckler', 'may', 'use', 'fitted', 'hand', 'targe', 'concave', 'one', 'grasping', 'common', 'body', 'tournament', 'target', 'footman', 'slot', 'targes', 'heavy', 'targemen', 'weapon', 'light']",0.7034070527245024,0.7102170495907139,0.7844505643758911
7547,full blood,,,,,
4663,gay,300400507.0,"['gay', 'homosexual', 'homosexuality', 'state', 'male', 'attraction', 'sexual', 'relation', 'sexuality', 'condition', 'men', 'behavior']",0.916343756564272,0.8826446968362914,0.9263967037105456
4664,gay,300055188.0,"['gay', 'desire', 'romantic', 'homosexual', 'homosexuality', 'one', 'general', 'sexual', 'member', 'sexuality', 'love', 'characterized', 'sex', 'toward', 'queer']",0.9601222376506476,0.8206095011682105,0.9300627239555104
4655,gay,300400510.0,"['lesbian', 'gay', 'bisexual', 'transsexual', 'transvestite', 'general', 'glbt', 'attraction', 'lgbtq', 'lgbt', 'transgender', 'lgb', 'behavior', 'term']",0.8996021841348938,0.8204288485580576,0.8837027342658635
4665,gay,300055475.0,"['matrimony', 'social', 'marriage', 'wife', 'spousehood', 'union', 'gay', 'wedlock', 'husband', 'woman', 'use', 'ceremony', 'instituting', 'legal', 'act', 'man', 'wedding', 'couple', 'construct', 'bond']",0.7892162345012059,0.7481898854596725,0.7981793930036275
4658,gay,300391091.0,"['gay', 'alcoholometers', 'degree', 'french', 'determination', 'invented', 'alcoholometer', 'content', 'physicist', 'alcoholic', 'device', 'chemist', 'expressed', 'hydrometer', 'lussac', 'louis']",0.7259025344534397,0.6934928795780696,0.7476580438259343
4654,gayer,,,,,
4652,gayest,,,,,
4653,gays,,,,,
831,gypsies,300111210.0,"['also', 'style', 'europe', 'culture', 'refer', 'roumanian', 'west', 'southeastern', 'black', 'area', 'occasionally', 'romanian', 'gypsy', 'refers', 'general', 'sea', 'nation', 'romania', 'romany', 'used', 'modern', 'occupied', 'rumanian']",0.8912002361847656,0.7148545722960583,0.8893019400421255
830,gypsies,300126370.0,"['animal', 'motorized', 'equipped', 'counterpart', 'vehicle', 'covered', 'century', 'caravan', 'salesperson', 'individual', 'drawn', 'use', 'gypsy', 'living', 'group', 'quarter', 'small', 'tinker', 'home', 'used', 'nonmotorized', 'motor', 'itinerant', 'particularly', 'traveling']",0.8267560593029429,0.7127164327567863,0.8314977135841494
829,gypsies,300404069.0,"['vardos', 'gypsy', 'animal', 'van', 'caravan', 'irish', 'type', 'drawn', 'wagon', 'traveller', 'used', 'wardos']",0.5419529463248284,0.535948055000158,0.5476957575188687
841,gypsy,300404070.0,"['major', 'traditionally', 'people', 'ethnic', 'principally', 'europe', 'well', 'generally', 'every', 'culture', 'time', 'western', 'half', 'beginning', 'closely', 'language', 'northern', 'romani', 'century', 'southeastern', 'gipsy', 'related', 'second', 'continent', 'live', 'persia', 'india', 'european', 'left', 'repeated', 'gypsy', 'indo', 'group', 'rom', 'speak', 'country', 'modern', 'spread', 'form', 'worldwide', 'agreed', 'itinerant', 'originated', 'inhabited', 'migration']",0.9836609103652992,0.7851251047878903,0.9827691821870772
833,gypsy,300404069.0,"['vardos', 'gypsy', 'animal', 'van', 'caravan', 'irish', 'type', 'drawn', 'wagon', 'traveller', 'used', 'wardos']",0.5419529463248284,0.535948055000158,0.5476957575188687
838,gypsy,300042168.0,"['bridge', 'kymbalons', 'dulcimer', 'crossing', 'resting', 'string', 'player', 'nightclub', 'cymbaloms', 'cymbalons', 'suspended', 'kimbaloms', 'played', 'shallow', 'two', 'popular', 'strap', 'box', 'course', 'cimbalom', 'leg', 'four', 'gypsy', 'zimbalons', 'cimbaloms', 'neck', 'consisting', 'cimbalons', 'trapezoidal', 'band', 'metal', 'cembalons', 'hungarian', 'folk']",0.6895832426182217,0.5085046834089443,0.6876428562116591
842,gypsy,300195349.0,"['gypsy', 'kittles', 'large', 'metal', 'vessel', 'bail', 'handle', 'lid', 'small', 'cooking', 'foot', 'sometimes', 'used', 'wide', 'kettle', 'boiling']",0.6332559836276894,0.4997415305795869,0.6349371596164679
839,gypsy,300199725.0,"['set', 'coal', 'tight', 'fitting', 'open', 'bake', 'dutch', 'three', 'kettle', 'usually', 'cookware', 'pot', 'cast', 'may', 'leg', 'dinner', 'gypsy', 'fire', 'oven', 'iron', 'placed', 'lid', 'stew', 'baking']",0.5632229379319909,0.4118829907187468,0.5627614011754569
832,gypsys,,,,,
6662,half-blood,,,,,
6661,half-bloods,,,,,
6589,half-breed,,,,,
6588,half-breeds,,,,,
6766,handicap,300232777.0,"['sailboat', 'difference', 'boat', 'enable', 'class', 'necessity', 'race', 'sufficiently', 'allowance', 'sufficient', 'classboats', 'handicap', 'classboat', 'alike', 'restriction', 'without']",0.8557717178308825,0.8045300940265726,0.8638276657113062
6768,handicap,300006777.0,"['lack', 'handicapped', 'disadvantaged', 'training', 'due', 'education', 'place', 'sheltered', 'experience', 'physical', 'job', 'whether', 'vocational', 'rehabilitation', 'handicap', 'providing', 'workshop']",0.8788762569863524,0.8016107922414889,0.8795327174372931
6767,handicap,300232779.0,"['sailboat', 'development', 'rule', 'rig', 'boat', 'restricted', 'class', 'allows', 'variation', 'racing', 'race', 'hull', 'measurement', 'handicap', 'built', 'still', 'without']",0.7403254730603743,0.6936005476293581,0.74822117352748
6765,handicaps,300122943.0,"['social', 'arise', 'mental', 'family', 'worker', 'specialized', 'nature', 'community', 'handicap', 'physical', 'problem', 'service', 'engaged', 'professional', 'voluntary', 'poverty', 'concerned', 'maladjustment', 'welfare', 'person']",0.8935503149275046,0.8234945461242668,0.8974173966509578
15,headhunter,,,,,
14,headhunters,,,,,
4650,hermaphrodite,300386060.0,"['people', 'hermaphrodite', 'context', 'female', 'intersexual', 'prefer', 'use', 'born', 'organism', 'intersex', 'intersexuals', 'associated', 'used', 'historically', 'term', 'gamete', 'male', 'reserve', 'organ', 'sex', 'produce', 'person']",0.9756643036085008,0.7522945271531506,0.9725414226412514
4649,hermaphrodite,300389935.0,"['hermaphroditic', 'hermaphrodite', 'characteristic', 'male', 'female', 'nature', 'combining', 'belonging']",0.8358018514210693,0.5951128181054103,0.8298778757440393
4648,hermaphrodites,300386060.0,"['people', 'hermaphrodite', 'context', 'female', 'intersexual', 'prefer', 'use', 'born', 'organism', 'intersex', 'intersexuals', 'associated', 'used', 'historically', 'term', 'gamete', 'male', 'reserve', 'organ', 'sex', 'produce', 'person']",0.9756643036085008,0.7522945271531506,0.9725414226412514
4647,hermaphrodites,300233041.0,"['although', 'aft', 'brigantine', 'vessel', 'mainmast', 'topsail', 'brig', 'hermaphrodite', 'watercraft', 'carried', 'rigged', 'square', 'foremast', 'schooner', 'primarily', 'masted', 'two', 'fore']",0.5200728456153189,0.2479680559806029,0.5201943618877656
736,homo,300024979.0,"['animal', 'human', 'being', 'homo', 'specie', 'people', 'spirit', 'member', 'agent', 'extinct', 'entity', 'close', 'relative', 'sapiens', 'distinguished', 'person']",0.6372771872888758,0.7948027870562946,0.7998637141736382
741,homo,300310690.0,"['animal', 'specie', 'made', 'also', 'female', 'well', 'anthropologist', 'older', 'flores', 'adult', 'time', 'liang', 'descended', 'perhaps', 'hominin', 'food', 'cave', 'homo', 'team', 'size', 'hobbit', 'individual', 'elsewhere', 'result', 'extinct', 'erectus', 'may', 'dwarf', 'presumed', 'much', 'found', 'larger', 'within', 'range', 'arrived', 'one', 'elephant', 'tool', 'indonesian', 'common', 'ago', 'hunted', 'small', 'earlier', 'men', 'floresiensis', 'year', 'modern', 'human', 'australian', 'man', 'alternative', 'island', 'cooked', 'around', 'member', 'maybe', 'remains', 'bua', 'lived', 'ancestor', 'theory', 'dwarfing', 'already', 'skeletal', 'thought', 'third', 'given']",0.5629911931710379,0.7898902545303946,0.7745122155707761
747,homo,300265711.0,"['large', 'fossil', 'specie', 'similar', 'well', 'close', 'several', 'distinguished', 'belong', 'closely', 'homo', 'ape', 'related', 'extinct', 'carolus', 'sapiens', 'much', 'name', 'being', 'behaviorally', 'one', 'genus', 'grouped', 'presumably', 'today', 'numerous', 'applied', 'modern', 'human', 'man', 'linnaeus', 'member', 'cousin', 'record', 'contains']",0.5462781977020766,0.7642871911255589,0.7451601283852622
737,homo,300015676.0,"['pleistocene', 'ax', 'including', 'people', 'attributed', 'steppe', 'present', 'south', 'projectile', 'point', 'open', 'characterized', 'culture', 'free', 'distinguished', 'existed', 'homo', 'dwelling', 'saldanha', 'area', 'levalloisian', 'sapiens', 'hand', 'site', 'early', 'province', 'contemporaneous', 'classic', 'rodesiensis', 'refers', 'saharan', 'flake', 'technique', 'tool', 'state', 'largely', 'numerous', 'industry', 'dating', 'developed', 'small', 'associated', 'man', 'forest', 'africa', 'cleaver', 'sub', 'making', 'sangoan', 'fauresmith', 'named']",0.4629588966120429,0.7360022570511969,0.7035613780461846
745,homo,300265710.0,"['large', 'specie', 'limb', 'well', 'characterized', 'cro', 'habilis', 'erect', 'homo', 'grip', 'precision', 'extinct', 'erectus', 'primate', 'posture', 'fully', 'sapiens', 'capacity', 'hand', 'early', 'neanderthalensis', 'gait', 'standardized', 'includes', 'neanderthal', 'genus', 'relatively', 'one', 'tool', 'heidelbergensis', 'make', 'thumb', 'developed', 'power', 'magnon', 'modern', 'habitual', 'form', 'cranial', 'adapted', 'man', 'structure', 'opposable', 'member', 'ability', 'bipedal', 'called', 'using', 'capable', 'another', 'together']",0.4592247367403067,0.7199519014229528,0.6942337964136226
753,homo,300310320.0,"['including', 'also', 'limb', 'characterized', 'digit', 'eocene', 'mammal', 'facing', 'early', 'unique', 'order', 'side', 'face', 'skull', 'year', 'claw', 'although', 'containing', 'separate', 'retain', 'earliest', 'nail', 'jaw', 'monkey', 'perhaps', 'several', 'family', 'ape', 'rounded', 'live', 'nose', 'area', 'sapiens', 'teeth', 'feature', 'calcarine', 'general', 'hoof', 'date', 'modern', 'epoch', 'inhabit', 'agile', 'called', 'illustrated', 'eye', 'longer', 'paleocene', 'homo', 'many', 'brain', 'short', 'relatively', 'ago', 'dweller', 'human', 'flattened', 'nonetheless', 'sulcus', 'specie', 'flat', 'kin', 'lemur', 'descended', 'tree', 'subtropics', 'except', 'visual', 'second', 'primate', 'tropic', 'hand', 'rather', 'million', 'late', 'forward', 'region', 'foot', 'temperate', 'opposable', 'around', 'first', 'fissure']",0.4523868182741359,0.7077942903438912,0.684317065751533
743,homo,300310667.0,"['known', 'abundant', 'specie', 'düsseldorf', 'similar', 'hominid', 'preserved', 'time', 'replaced', 'better', 'eurasia', 'cave', 'homo', 'near', 'neandertal', 'skeleton', 'extinct', 'subspecies', 'bone', 'however', 'sapiens', 'early', 'listed', 'neander', 'palaeolithic', 'neanderthalensis', 'name', 'portion', 'neanderthal', 'population', 'ago', 'shelter', 'emerged', 'thus', 'asia', 'classification', 'valley', 'men', 'year', 'modern', 'used', 'human', 'unearthed', 'limestone', 'man', 'germany', 'africa', 'eastern', 'member', 'lived', 'archaic', 'middle', 'derives', 'inhabited', 'quarryman', 'land']",0.4714533288223605,0.7049869389476449,0.6776235471988352
738,homo,300417263.0,"['pleistocene', 'southeast', 'specie', 'seems', 'moving', 'south', 'europe', 'development', 'eurasia', 'homo', 'believed', 'near', 'extinct', 'erectus', 'tropic', 'sapiens', 'possible', 'african', 'mya', 'million', 'probably', 'genus', 'quickly', 'likely', 'ago', 'asia', 'year', 'modern', 'human', 'although', 'epoch', 'africa', 'ancestor', 'originated', 'middle', 'starting', 'dispersed']",0.4708190443073675,0.6915384045676031,0.6652190016473278
740,homo,300019260.0,"['pleistocene', 'including', 'stone', 'made', 'present', 'hominid', 'also', 'surviving', 'tradition', 'characterized', 'part', 'wood', 'chopper', 'homo', 'distributed', 'believed', 'chopping', 'erectus', 'work', 'bone', 'pebble', 'early', 'simple', 'widely', 'phase', 'probably', 'refers', 'includes', 'lower', 'tool', 'later', 'industry', 'production', 'hemisphere', 'epoch', 'period', 'paleolithic', 'eastern', 'earliest', 'named']",0.3731049587801367,0.6829649208038121,0.6357109852134131
742,homo,300391483.0,"['fossil', 'hominid', 'culture', 'eurasia', 'homo', 'flint', 'palaeolithic', 'neanderthalensis', 'neanderthal', 'among', 'industry', 'ago', 'cultural', 'associated', 'year', 'flourished', 'middle', 'attribute', 'mousterian']",0.4669833621940383,0.6600712706756529,0.634817253029581
732,homos,,,,,
2190,homosexual,300400507.0,"['gay', 'homosexual', 'homosexuality', 'state', 'male', 'attraction', 'sexual', 'relation', 'sexuality', 'condition', 'men', 'behavior']",0.9327843456877389,0.8850860579639693,0.9252738156348148
2189,homosexual,300435114.0,"['homosexual', 'male', 'attraction', 'relation', 'sexual', 'men', 'person']",0.9099282643119366,0.875756031854164,0.9173883970915596
2188,homosexual,300435115.0,"['homosexual', 'people', 'attraction', 'relation', 'sexual', 'others', 'sex', 'person']",0.9526564343624342,0.8505379394560071,0.9317720121912524
2192,homosexual,300055188.0,"['gay', 'desire', 'romantic', 'homosexual', 'homosexuality', 'one', 'general', 'sexual', 'member', 'sexuality', 'love', 'characterized', 'sex', 'toward', 'queer']",0.9112815598007356,0.8372976385889104,0.8763573586037756
2194,homosexual,300265019.0,"['significant', 'emotion', 'erotic', 'ancient', 'known', 'painting', 'customary', 'vessel', 'wall', 'chronology', 'also', 'love', 'courtship', 'athenian', 'well', 'played', 'figure', 'produced', 'indicate', 'usually', 'historical', 'celebrity', 'take', 'connotation', 'patron', 'attic', 'praised', 'woman', 'courtesan', 'young', 'kalos', 'found', 'handsome', 'rather', 'artistocratic', 'probably', 'name', 'teenage', 'establishing', 'vas', 'presumably', 'one', 'kale', 'greece', 'painter', 'cult', 'outnumbered', 'beautiful', 'pederastic', 'twenty', 'vase', 'written', 'associated', 'named', 'form', 'majority', 'greek', 'homosexual', 'male', 'inscription', 'exist', 'meaning', 'role', 'bce', 'thought', 'reflect', 'person']",0.7837075902324393,0.8017783948691792,0.8335071150829653
