term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
handicap,eng-30-14052403-n,"['zit', 'aandoening', 'organiseren', 'verstandelijk', 'zeilvakanties', 'rolstoel', 'ongemak', 'invaliditeit', 'onvolkomenheid', 'wij', 'bepalen', 'lichaamsdeel', 'lichamelijk', 'zwaar', 'lichten', 'actief', 'mentaal', 'ziekte', 'lasten', 'gebrek', 'geven', 'fysiek', 'affectie', 'handicap', 'mens', 'gebrekkigheid']",0.9968686302376155,0.8311645972796541,0.9852212738898937
handicap,eng-30-14052403-n,"['zit', 'aandoening', 'organiseren', 'verstandelijk', 'zeilvakanties', 'rolstoel', 'ongemak', 'invaliditeit', 'onvolkomenheid', 'wij', 'bepalen', 'lichaamsdeel', 'lichamelijk', 'zwaar', 'lichten', 'actief', 'mentaal', 'ziekte', 'lasten', 'gebrek', 'geven', 'fysiek', 'affectie', 'handicap', 'mens', 'gebrekkigheid']",0.9968686302376155,0.8311645972796541,0.9852212738898937
handicap,eng-30-14052403-n,"['zit', 'aandoening', 'organiseren', 'verstandelijk', 'zeilvakanties', 'rolstoel', 'ongemak', 'invaliditeit', 'onvolkomenheid', 'wij', 'bepalen', 'lichaamsdeel', 'lichamelijk', 'zwaar', 'lichten', 'actief', 'mentaal', 'ziekte', 'lasten', 'gebrek', 'geven', 'fysiek', 'affectie', 'handicap', 'mens', 'gebrekkigheid']",0.9968686302376155,0.8311645972796541,0.9852212738898937
handicap,eng-30-05689249-n,"['onwenselijk', 'omstandigheid', 'doelen', 'probleem', 'barrière', 'hinderpaal', 'beletsel', 'gehandicapt', 'struikelblok', 'sporter', 'obstakel', 'staat', 'bezwaren', 'hobbelen', 'hindernis', 'weg', 'bereik', 'belemmering', 'struikelsteen', 'drempel', 'remmen', 'verhinderen', 'geldgebrek', 'hinderen', 'handicap', 'groot', 'verhindering', 'belemmeren']",0.8505832604933098,0.7931299542457656,0.8590019536747385
handicap,odwn-10-107547362-n,"['invaliditeit', 'gevolg', 'mens', 'lichamelijk', 'arbeidsongeschikt', 'blijvende', 'handicap', 'ziekte']",0.892611002216236,0.8375374716102935,0.9001318064407011
handicap,eng-30-10158756-n,"['handicap', 'gehandicapt']",0.6828269855765751,0.68946798791153,0.6769740852277468
handicap,odwn-10-107547362-n,"['lichamelijk', 'handicap', 'invaliditeit']",0.869547654947574,0.8354620531532575,0.8706407843841188
medicijnmannen,,,,,
medicijnman,eng-30-10626439-n,"['natuurvolk', 'dokter', 'medicijnman']",0.7663699925090023,0.3489467590490634,0.543917535515363
lilliputters,,,,,
lilliputter,eng-30-10040344-n,"['groeien', 'persoon', 'lilliputter', 'zeer', 'korten', 'mini', 'been', 'dwergin', 'belemmeren', 'arm']",0.9150374596271825,0.6650475711908267,0.8630934979464099
homo's,odwn-10-109472945-n,"['eeuw', 'recht', 'vrouw', 'emancipatie', 'slaaf', 'gelijken', 'homo', 'toekenning', 'oudere']",0.7451916333521766,0.8282256549496904,0.8215153945420363
homo's,eng-30-10173895-n,"['hetero', 'sex', 'panter', 'confronteren', 'persoon', 'roze', 'zowel', 'heteroseksueel', 'wel', 'discotheek', 'leuk', 'noodzaken', 'homo', 'heterofiel', 'safe']",0.7546681702179668,0.6965697967561402,0.7088791800697867
homo's,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.7820919632459221,0.8680842197581135,0.8639583095318211
homo's,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.7820919632459221,0.8680842197581135,0.8639583095318211
homo's,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.7820919632459221,0.8680842197581135,0.8639583095318211
homo's,odwn-10-105972128-n,"['homo', 'homobeweging', 'beweging']",0.7526495142150345,0.7275017693410794,0.7293782483484252
homo's,eng-30-10254965-n,"['potten', 'vrouw', 'schuurmeid', 'lesbisch', 'lesbo', 'tribade', 'lesbienne', 'homo']",0.7785986584999963,0.5850542137001216,0.5788059849663563
